employee_id,full_name,division_id,role_title,employment_status,hire_date,reports_to,created_date
857,Michael Noble,logistics,Fleet Coordinator,active,2018-09-30,842,2026-07-30T00:16:11.012685
858,Cody Thompson,logistics,Dispatcher,active,2020-04-21,745,2026-07-30T00:16:11.012888
859,Alexander Nelson,logistics,Dispatcher,active,2022-10-24,695,2026-07-30T00:16:11.013084
860,Megan Walker,logistics,Warehouse Supervisor,active,2022-06-27,627,2026-07-30T00:16:11.013282
861,Jennifer Sharp,logistics,Dispatcher,active,2018-01-22,857,2026-07-30T00:16:11.013481
862,Terry West,logistics,Fleet Coordinator,active,2019-06-16,606,2026-07-30T00:16:11.013688
863,Gerald Coleman,logistics,Fleet Coordinator,active,2022-05-29,835,2026-07-30T00:16:11.013885
864,Carly Sandoval,logistics,Warehouse Supervisor,active,2016-12-29,742,2026-07-30T00:16:11.014083
865,Thomas Mcintosh,logistics,Dispatcher,active,2023-09-09,809,2026-07-30T00:16:11.014297
866,Keith Meza,logistics,Warehouse Supervisor,active,2023-12-18,764,2026-07-30T00:16:11.014513
867,Christina Hernandez,logistics,Logistics Analyst,on_leave,2021-11-20,836,2026-07-30T00:16:11.014750
868,David Barton,logistics,Dispatcher,active,2020-07-24,772,2026-07-30T00:16:11.014968
869,Rhonda Shaw,logistics,Fleet Coordinator,active,2021-01-28,689,2026-07-30T00:16:11.015188
870,Nancy Williams,logistics,Fleet Coordinator,active,2023-11-26,,2026-07-30T00:16:11.015405
871,Jacob Hawkins,logistics,Dispatcher,active,2019-01-12,606,2026-07-30T00:16:11.015632
872,Deborah Burns,logistics,Fleet Coordinator,active,2022-03-09,609,2026-07-30T00:16:11.015834
873,Gary Berry,logistics,Logistics Analyst,active,2025-03-10,649,2026-07-30T00:16:11.016019
874,Tiffany Murray,logistics,Dispatcher,active,2020-05-11,673,2026-07-30T00:16:11.016175
875,Sean Gonzalez,logistics,Warehouse Supervisor,active,2016-04-06,845,2026-07-30T00:16:11.016328
876,Rachel Sanchez,logistics,Dispatcher,active,2023-04-13,,2026-07-30T00:16:11.016483
877,James Weber,logistics,Logistics Analyst,active,2024-08-18,,2026-07-30T00:16:11.016643
878,Angela Thomas,logistics,Fleet Coordinator,active,2018-10-16,672,2026-07-30T00:16:11.016805
879,Joseph Patel,logistics,Logistics Analyst,active,2020-07-20,747,2026-07-30T00:16:11.016959
880,Timothy Garrison,logistics,Warehouse Supervisor,on_leave,2018-03-09,603,2026-07-30T00:16:11.017112
881,Stephanie Cox,logistics,Warehouse Supervisor,active,2019-05-19,697,2026-07-30T00:16:11.017270
882,Rachel Maxwell,logistics,Logistics Analyst,on_leave,2022-07-18,806,2026-07-30T00:16:11.017439
883,Shawn Liu,logistics,Logistics Analyst,active,2018-08-06,787,2026-07-30T00:16:11.017581
884,Lisa Murillo,logistics,Logistics Analyst,active,2025-05-06,817,2026-07-30T00:16:11.017726
885,Jason Hernandez,logistics,Dispatcher,active,2019-01-09,,2026-07-30T00:16:11.017867
886,Joseph Delgado,logistics,Dispatcher,active,2020-07-30,650,2026-07-30T00:16:11.018010
887,Jon Johnson,logistics,Warehouse Supervisor,active,2019-03-08,724,2026-07-30T00:16:11.018165
888,Terry Sanders,logistics,Dispatcher,active,2020-05-26,,2026-07-30T00:16:11.018308
889,Eric Anthony,logistics,Logistics Analyst,active,2016-03-15,,2026-07-30T00:16:11.018449
890,Charlene Cook,logistics,Warehouse Supervisor,active,2022-09-30,650,2026-07-30T00:16:11.018594
891,Johnny Martinez,logistics,Dispatcher,active,2021-12-20,,2026-07-30T00:16:11.018754
892,Travis Lee,logistics,Warehouse Supervisor,active,2025-08-02,721,2026-07-30T00:16:11.018901
893,Kathy Dominguez,logistics,Fleet Coordinator,active,2024-12-29,729,2026-07-30T00:16:11.019047
894,Laura Vasquez,logistics,Fleet Coordinator,active,2016-12-08,846,2026-07-30T00:16:11.019194
895,Kaylee Evans,logistics,Warehouse Supervisor,active,2019-06-07,835,2026-07-30T00:16:11.019341
896,Benjamin Anderson,logistics,Fleet Coordinator,active,2025-04-26,675,2026-07-30T00:16:11.019485
897,Michelle Davis,logistics,Logistics Analyst,active,2022-01-03,850,2026-07-30T00:16:11.019634
898,Gregory Bowman,logistics,Fleet Coordinator,active,2022-01-13,709,2026-07-30T00:16:11.020488
899,Anthony Williams,logistics,Fleet Coordinator,active,2023-12-28,636,2026-07-30T00:16:11.020853
900,Jason Fowler,logistics,Fleet Coordinator,active,2017-01-21,787,2026-07-30T00:16:11.021178
901,Rhonda Gomez,agricore,Field Agent,active,2019-04-14,,2026-07-30T00:16:11.021528
902,Mary Lambert,agricore,Agronomist,active,2026-04-04,,2026-07-30T00:16:11.021848
903,Mary Hall,agricore,Field Agent,active,2020-04-06,,2026-07-30T00:16:11.022136
904,Anne Gray,agricore,Agronomist,active,2019-12-04,,2026-07-30T00:16:11.022392
905,Jeff Alexander,agricore,Quality Inspector,terminated,2021-01-11,901,2026-07-30T00:16:11.022636
906,Richard Fitzpatrick,agricore,Field Agent,active,2025-08-07,903,2026-07-30T00:16:11.022881
907,Allison Roberts,agricore,Field Agent,active,2021-05-28,905,2026-07-30T00:16:11.023129
908,Donald Cain,agricore,Quality Inspector,active,2020-01-10,901,2026-07-30T00:16:11.023398
909,Thomas Jackson,agricore,Processing Facility Supervisor,active,2017-01-16,901,2026-07-30T00:16:11.023700
910,Jay Warner,agricore,Field Agent,terminated,2016-09-28,902,2026-07-30T00:16:11.023944
911,Elaine Myers,agricore,Processing Facility Supervisor,terminated,2018-08-22,902,2026-07-30T00:16:11.024192
912,David Olson,agricore,Quality Inspector,active,2020-05-01,907,2026-07-30T00:16:11.024435
913,Matthew Lopez,agricore,Processing Facility Supervisor,active,2020-04-03,903,2026-07-30T00:16:11.024679
914,Ricky Williams,agricore,Processing Facility Supervisor,active,2025-01-06,904,2026-07-30T00:16:11.024922
915,Melissa Lewis MD,agricore,Processing Facility Supervisor,active,2020-04-06,907,2026-07-30T00:16:11.025187
916,Stephen Jones,agricore,Field Agent,active,2018-10-25,908,2026-07-30T00:16:11.025444
917,Douglas Dyer,agricore,Quality Inspector,active,2019-03-07,,2026-07-30T00:16:11.025687
918,Robert Walls,agricore,Processing Facility Supervisor,active,2019-06-01,911,2026-07-30T00:16:11.025928
919,Christine Webster,agricore,Field Agent,active,2018-05-03,909,2026-07-30T00:16:11.026174
920,Morgan Goodman,agricore,Field Agent,active,2019-08-04,911,2026-07-30T00:16:11.026394
921,Deanna Schmidt,agricore,Field Agent,active,2023-02-17,906,2026-07-30T00:16:11.026583
922,Nathan Jones,agricore,Field Agent,active,2019-12-03,909,2026-07-30T00:16:11.026770
923,Troy Thomas,agricore,Field Agent,active,2021-10-14,,2026-07-30T00:16:11.026953
924,Rebecca Blackwell MD,agricore,Quality Inspector,active,2017-03-18,,2026-07-30T00:16:11.027197
925,Jessica Gallegos,agricore,Quality Inspector,active,2025-11-06,908,2026-07-30T00:16:11.027388
926,Todd Thornton,agricore,Processing Facility Supervisor,active,2025-12-08,925,2026-07-30T00:16:11.027580
927,Michael Ryan,agricore,Quality Inspector,active,2019-04-27,920,2026-07-30T00:16:11.027781
928,John Morris,agricore,Quality Inspector,active,2023-11-15,925,2026-07-30T00:16:11.027986
929,Angela Bush,agricore,Field Agent,active,2026-06-29,914,2026-07-30T00:16:11.028194
930,Jennifer Walker,agricore,Quality Inspector,active,2016-01-22,918,2026-07-30T00:16:11.028402
931,Mitchell Gibson,agricore,Processing Facility Supervisor,active,2018-11-26,922,2026-07-30T00:16:11.028608
932,Kristina Gray,agricore,Processing Facility Supervisor,active,2017-07-28,918,2026-07-30T00:16:11.028817
933,Ashley Nelson,agricore,Processing Facility Supervisor,on_leave,2019-03-07,913,2026-07-30T00:16:11.029026
934,Angelica Brooks,agricore,Quality Inspector,terminated,2021-04-29,915,2026-07-30T00:16:11.029241
935,Jose Jones,agricore,Processing Facility Supervisor,active,2020-12-02,916,2026-07-30T00:16:11.029428
936,Nicole Wilson,agricore,Processing Facility Supervisor,active,2020-03-03,,2026-07-30T00:16:11.029607
937,Kaitlyn Martinez,agricore,Quality Inspector,active,2017-05-30,,2026-07-30T00:16:11.029781
938,Jeremy Pierce,agricore,Field Agent,on_leave,2021-01-15,,2026-07-30T00:16:11.029954
939,Leslie Buck,agricore,Agronomist,active,2023-07-05,910,2026-07-30T00:16:11.030131
940,Nicholas Williamson,agricore,Quality Inspector,active,2016-05-27,,2026-07-30T00:16:11.030302
941,Bryan Fitzpatrick,agricore,Agronomist,active,2020-03-04,925,2026-07-30T00:16:11.030475
942,Erin Williams,agricore,Agronomist,active,2025-11-12,908,2026-07-30T00:16:11.030650
943,Robert Chambers,agricore,Quality Inspector,active,2019-03-25,909,2026-07-30T00:16:11.030832
944,Karen Coleman,agricore,Quality Inspector,active,2016-08-02,911,2026-07-30T00:16:11.031002
945,Katie Taylor,agricore,Processing Facility Supervisor,active,2019-08-29,906,2026-07-30T00:16:11.031154
946,Casey Green,agricore,Quality Inspector,active,2018-08-23,928,2026-07-30T00:16:11.031306
947,James Padilla,agricore,Quality Inspector,on_leave,2021-06-28,916,2026-07-30T00:16:11.031459
948,Samuel Petersen,agricore,Quality Inspector,active,2017-02-15,928,2026-07-30T00:16:11.031608
949,Sharon Alvarez,agricore,Field Agent,active,2022-08-05,922,2026-07-30T00:16:11.031759
950,Ronald Russell,agricore,Processing Facility Supervisor,active,2020-11-06,937,2026-07-30T00:16:11.031907
951,Hayden Oneal,agricore,Processing Facility Supervisor,active,2024-02-06,933,2026-07-30T00:16:11.032056
952,Margaret Dean,agricore,Field Agent,active,2024-09-12,943,2026-07-30T00:16:11.032208
953,Mrs. Ashley Aguilar,agricore,Processing Facility Supervisor,active,2026-01-26,,2026-07-30T00:16:11.032371
954,Abigail Miller,agricore,Field Agent,terminated,2024-05-30,936,2026-07-30T00:16:11.032523
955,Michael Wells,agricore,Quality Inspector,active,2016-10-09,950,2026-07-30T00:16:11.032671
956,Dr. Daniel Coleman PhD,agricore,Processing Facility Supervisor,on_leave,2022-11-18,,2026-07-30T00:16:11.032838
957,Joseph Ford,agricore,Quality Inspector,active,2023-04-24,950,2026-07-30T00:16:11.032986
958,Danielle Sparks,agricore,Processing Facility Supervisor,active,2024-11-30,,2026-07-30T00:16:11.033136
959,Harry Marquez,agricore,Field Agent,active,2022-11-13,946,2026-07-30T00:16:11.033285
960,Adam Simmons,agricore,Processing Facility Supervisor,active,2018-03-04,918,2026-07-30T00:16:11.033432
961,Tina White,agricore,Quality Inspector,active,2023-08-09,,2026-07-30T00:16:11.033586
962,Leonard Armstrong,agricore,Agronomist,active,2022-05-04,,2026-07-30T00:16:11.033732
963,Ethan Henderson,agricore,Quality Inspector,active,2018-06-07,903,2026-07-30T00:16:11.033881
964,William Mccullough,agricore,Agronomist,active,2019-11-24,943,2026-07-30T00:16:11.034029
965,Hannah Pacheco,agricore,Field Agent,active,2024-02-21,932,2026-07-30T00:16:11.034180
966,Gregg Bennett,agricore,Agronomist,active,2018-01-18,910,2026-07-30T00:16:11.034327
967,Jennifer Washington,agricore,Field Agent,active,2020-10-16,,2026-07-30T00:16:11.034475
968,Thomas King,agricore,Field Agent,active,2024-03-14,958,2026-07-30T00:16:11.034623
969,Joy Rasmussen,agricore,Field Agent,active,2021-10-17,912,2026-07-30T00:16:11.034774
970,Mark Sherman,agricore,Processing Facility Supervisor,terminated,2019-12-05,,2026-07-30T00:16:11.034920
971,Jeremy Mitchell,agricore,Quality Inspector,active,2023-12-02,938,2026-07-30T00:16:11.035068
972,Angela Guzman,agricore,Field Agent,on_leave,2017-08-07,905,2026-07-30T00:16:11.035386
973,Heather Alvarado,agricore,Field Agent,active,2020-08-01,933,2026-07-30T00:16:11.038587
974,Amy Fleming,agricore,Quality Inspector,active,2020-07-14,920,2026-07-30T00:16:11.038831
975,Ann Meyer,agricore,Quality Inspector,active,2026-06-02,,2026-07-30T00:16:11.039001
976,John Brown,agricore,Field Agent,active,2026-03-13,947,2026-07-30T00:16:11.039158
977,Bradley Lester,agricore,Processing Facility Supervisor,active,2024-11-26,901,2026-07-30T00:16:11.039308
978,Bryan Garcia,agricore,Field Agent,active,2018-02-05,965,2026-07-30T00:16:11.039459
979,Amanda Woodward,agricore,Processing Facility Supervisor,active,2020-07-27,922,2026-07-30T00:16:11.039617
980,Jessica Glover,agricore,Agronomist,active,2021-10-17,958,2026-07-30T00:16:11.039769
981,Beth Vaughan,agricore,Agronomist,active,2022-05-29,954,2026-07-30T00:16:11.039921
982,Aaron Cook,agricore,Quality Inspector,active,2026-04-28,953,2026-07-30T00:16:11.040070
983,Luis Rodriguez,agricore,Agronomist,active,2016-08-05,955,2026-07-30T00:16:11.040219
984,Jonathan Smith,agricore,Quality Inspector,active,2016-09-15,977,2026-07-30T00:16:11.040368
985,Andrew Parrish,agricore,Quality Inspector,active,2016-05-18,951,2026-07-30T00:16:11.040517
986,Melissa Taylor,agricore,Agronomist,active,2021-01-14,980,2026-07-30T00:16:11.040668
987,Billy Robinson,agricore,Agronomist,active,2017-11-19,934,2026-07-30T00:16:11.040816
988,Jennifer Solomon,agricore,Quality Inspector,active,2021-08-16,928,2026-07-30T00:16:11.040967
989,Keith White,agricore,Quality Inspector,active,2017-03-24,947,2026-07-30T00:16:11.041117
990,Lauren Miller,agricore,Quality Inspector,active,2020-06-24,939,2026-07-30T00:16:11.041269
991,Maria Mason,agricore,Processing Facility Supervisor,active,2025-07-26,946,2026-07-30T00:16:11.041420
992,Christopher Ross,agricore,Quality Inspector,active,2023-02-09,944,2026-07-30T00:16:11.041574
993,Debbie Romero,agricore,Processing Facility Supervisor,active,2023-08-27,910,2026-07-30T00:16:11.041726
994,Amy Romero,agricore,Agronomist,active,2016-05-31,946,2026-07-30T00:16:11.041877
995,Steven Quinn,agricore,Processing Facility Supervisor,active,2019-03-22,,2026-07-30T00:16:11.042025
996,Shelby Strickland,agricore,Field Agent,active,2024-11-23,971,2026-07-30T00:16:11.042176
997,Ryan Watkins,agricore,Field Agent,active,2023-08-27,917,2026-07-30T00:16:11.042364
998,Robert Elliott,agricore,Processing Facility Supervisor,active,2023-02-10,994,2026-07-30T00:16:11.042513
999,Corey Crawford,agricore,Agronomist,active,2021-08-29,914,2026-07-30T00:16:11.042661
1000,Pamela Lynch,agricore,Agronomist,terminated,2023-04-04,901,2026-07-30T00:16:11.042811
1001,Laura Cross,agricore,Quality Inspector,active,2024-01-30,940,2026-07-30T00:16:11.042962
1002,Megan Thomas,agricore,Agronomist,active,2021-06-03,910,2026-07-30T00:16:11.043115
1003,Sandra Barnes,agricore,Agronomist,active,2026-01-27,960,2026-07-30T00:16:11.043261
1004,Carol Burns PhD,agricore,Quality Inspector,active,2026-01-26,928,2026-07-30T00:16:11.043419
1005,Maria Davenport,agricore,Quality Inspector,active,2024-07-04,972,2026-07-30T00:16:11.043568
1006,Michael Crane,agricore,Field Agent,active,2017-02-15,936,2026-07-30T00:16:11.043712
1007,Brittany Cox,agricore,Agronomist,active,2024-12-02,944,2026-07-30T00:16:11.043858
1008,John Cole,agricore,Agronomist,active,2019-10-04,970,2026-07-30T00:16:11.044001
1009,Alexander Briggs,agricore,Field Agent,active,2021-09-26,951,2026-07-30T00:16:11.044144
1010,Kevin Wilkins,agricore,Quality Inspector,active,2016-12-08,,2026-07-30T00:16:11.044288
1011,Stephen Benton,agricore,Processing Facility Supervisor,active,2022-08-15,,2026-07-30T00:16:11.044432
1012,James Davenport,agricore,Field Agent,active,2020-10-08,963,2026-07-30T00:16:11.044574
1013,Connor Mills,agricore,Agronomist,on_leave,2021-01-05,953,2026-07-30T00:16:11.044716
1014,John Mayo,agricore,Quality Inspector,active,2025-03-10,951,2026-07-30T00:16:11.044860
1015,Heather Cummings,agricore,Quality Inspector,active,2023-07-26,1013,2026-07-30T00:16:11.045005
1016,Randall Herrera,agricore,Quality Inspector,active,2017-03-25,948,2026-07-30T00:16:11.045148
1017,Sherry Anderson,agricore,Agronomist,active,2018-11-12,914,2026-07-30T00:16:11.045293
1018,Timothy Sanchez,agricore,Processing Facility Supervisor,active,2024-11-08,1012,2026-07-30T00:16:11.045437
1019,Mr. Robert Jackson,agricore,Agronomist,active,2018-08-01,947,2026-07-30T00:16:11.045593
1020,Sergio Foley,agricore,Quality Inspector,active,2019-01-04,940,2026-07-30T00:16:11.045736
1021,Jeffrey Kelley,agricore,Field Agent,active,2017-04-27,993,2026-07-30T00:16:11.045879
1022,Patricia Clarke,agricore,Agronomist,active,2024-07-18,967,2026-07-30T00:16:11.046024
1023,Donna Porter,agricore,Quality Inspector,active,2026-04-05,965,2026-07-30T00:16:11.046169
1024,Michelle Knight,agricore,Quality Inspector,active,2017-01-13,1001,2026-07-30T00:16:11.046321
1025,John Hanson,agricore,Agronomist,terminated,2019-03-20,910,2026-07-30T00:16:11.046465
1026,Adriana Dean,agricore,Agronomist,active,2022-09-19,950,2026-07-30T00:16:11.046612
1027,Savannah Williams,agricore,Processing Facility Supervisor,active,2023-02-27,908,2026-07-30T00:16:11.046758
1028,Brent Davis,agricore,Field Agent,active,2026-02-25,953,2026-07-30T00:16:11.046901
1029,Annette Miller,agricore,Agronomist,active,2018-09-11,966,2026-07-30T00:16:11.047047
1030,Martha Hawkins,agricore,Quality Inspector,terminated,2025-03-14,986,2026-07-30T00:16:11.047193
1031,Darren Salinas,agricore,Agronomist,active,2016-11-03,939,2026-07-30T00:16:11.047336
1032,John Preston,agricore,Field Agent,terminated,2023-10-02,903,2026-07-30T00:16:11.047481
1033,William Wilson,agricore,Quality Inspector,active,2018-01-12,925,2026-07-30T00:16:11.047628
1034,Randy Knox,agricore,Quality Inspector,active,2021-01-01,987,2026-07-30T00:16:11.047772
1035,Jennifer Davis,agricore,Processing Facility Supervisor,active,2023-08-21,981,2026-07-30T00:16:11.047918
1036,Lauren Lopez,agricore,Processing Facility Supervisor,active,2024-10-22,949,2026-07-30T00:16:11.048064
1037,Matthew Vasquez Jr.,agricore,Field Agent,active,2020-09-28,1002,2026-07-30T00:16:11.048219
1038,Albert Walton,agricore,Processing Facility Supervisor,active,2022-04-08,,2026-07-30T00:16:11.048360
1039,Jay Moran,agricore,Quality Inspector,active,2020-04-22,952,2026-07-30T00:16:11.048503
1040,Jesse Snow,agricore,Quality Inspector,active,2025-07-21,1033,2026-07-30T00:16:11.048646
1041,Gerald Jones,agricore,Field Agent,active,2019-01-17,1027,2026-07-30T00:16:11.048792
1042,Sarah Guerrero,agricore,Quality Inspector,active,2023-10-19,930,2026-07-30T00:16:11.048938
1043,Kenneth Dennis,agricore,Processing Facility Supervisor,active,2022-04-01,947,2026-07-30T00:16:11.049083
1044,Linda Bradley,agricore,Agronomist,active,2016-11-29,905,2026-07-30T00:16:11.049229
1045,Anna Garcia,agricore,Quality Inspector,active,2019-09-23,,2026-07-30T00:16:11.049375
1046,James Waters,agricore,Processing Facility Supervisor,active,2017-11-14,982,2026-07-30T00:16:11.049519
1047,Jeffrey Scott,agricore,Agronomist,active,2024-06-05,938,2026-07-30T00:16:11.049668
1048,Joseph Miller,agricore,Agronomist,active,2025-09-14,1029,2026-07-30T00:16:11.049812
1049,Jason Howe,agricore,Field Agent,active,2023-06-04,934,2026-07-30T00:16:11.049957
1050,Dawn Jackson,agricore,Agronomist,active,2024-08-31,,2026-07-30T00:16:11.050103
1051,Jennifer Yoder,agricore,Agronomist,active,2016-06-03,1028,2026-07-30T00:16:11.050251
1052,Elizabeth Moore,agricore,Quality Inspector,active,2018-01-30,1017,2026-07-30T00:16:11.050399
1053,Ashley Evans,agricore,Processing Facility Supervisor,active,2016-10-05,905,2026-07-30T00:16:11.050682
1054,Andrea Brown,agricore,Field Agent,active,2024-04-16,,2026-07-30T00:16:11.050842
1055,Samuel Morgan,agricore,Quality Inspector,active,2024-12-18,,2026-07-30T00:16:11.051000
1056,Lisa Nguyen,agricore,Field Agent,active,2020-11-07,957,2026-07-30T00:16:11.051150
1057,Dr. Heidi Burns,agricore,Quality Inspector,active,2018-06-10,937,2026-07-30T00:16:11.051309
1058,Bruce Wiley,agricore,Agronomist,on_leave,2021-01-31,1001,2026-07-30T00:16:11.051456
1059,Jacqueline Ortiz,agricore,Agronomist,active,2023-01-23,925,2026-07-30T00:16:11.051605
1060,Anna Johnson,agricore,Agronomist,active,2016-06-08,998,2026-07-30T00:16:11.051752
1061,Deborah Byrd,agricore,Field Agent,active,2021-04-04,,2026-07-30T00:16:11.051899
1062,Brianna Moon,agricore,Field Agent,active,2025-05-28,916,2026-07-30T00:16:11.052046
1063,Diana Morton,agricore,Processing Facility Supervisor,active,2020-02-13,983,2026-07-30T00:16:11.052200
1064,Justin Porter,agricore,Processing Facility Supervisor,active,2019-06-25,1002,2026-07-30T00:16:11.052345
1065,Kathy Vargas,agricore,Agronomist,active,2025-01-04,983,2026-07-30T00:16:11.052491
1066,Sarah Flores,agricore,Agronomist,active,2024-04-23,1044,2026-07-30T00:16:11.052638
1067,Shelley Austin,agricore,Processing Facility Supervisor,active,2021-05-06,1058,2026-07-30T00:16:11.052786
1068,Lisa Rangel,agricore,Processing Facility Supervisor,active,2020-07-18,1014,2026-07-30T00:16:11.052932
1069,Jessica Jones,agricore,Quality Inspector,active,2023-04-02,,2026-07-30T00:16:11.053077
1070,Joshua Bowen,agricore,Processing Facility Supervisor,active,2023-12-06,,2026-07-30T00:16:11.053220
1071,Brittany Lowery,agricore,Field Agent,active,2016-08-21,930,2026-07-30T00:16:11.053368
1072,Brooke Shepard,agricore,Processing Facility Supervisor,active,2026-03-31,,2026-07-30T00:16:11.053512
1073,Blake Shelton,agricore,Processing Facility Supervisor,active,2018-12-23,944,2026-07-30T00:16:11.053657
1074,Ronald Hampton,agricore,Agronomist,active,2021-09-28,1044,2026-07-30T00:16:11.053800
1075,George Pittman,agricore,Quality Inspector,active,2020-11-19,945,2026-07-30T00:16:11.053945
1076,Christopher Underwood,agricore,Field Agent,active,2016-03-19,932,2026-07-30T00:16:11.054090
1077,Bethany Martin,agricore,Quality Inspector,active,2026-04-30,1069,2026-07-30T00:16:11.054242
1078,Jessica Sullivan,agricore,Agronomist,active,2023-02-18,1031,2026-07-30T00:16:11.054389
1079,Patricia Gibson,agricore,Field Agent,active,2018-12-01,,2026-07-30T00:16:11.054534
1080,Frances Harris,agricore,Field Agent,active,2022-09-27,995,2026-07-30T00:16:11.054680
1081,Christine Howard,agricore,Quality Inspector,terminated,2019-10-02,957,2026-07-30T00:16:11.054826
1082,David Todd,agricore,Processing Facility Supervisor,active,2025-04-26,984,2026-07-30T00:16:11.054971
1083,Donna Odonnell,agricore,Quality Inspector,active,2020-07-21,1063,2026-07-30T00:16:11.055118
1084,Dr. Nathan Horton II,agricore,Agronomist,active,2019-06-16,1003,2026-07-30T00:16:11.055284
1085,Richard Hill,agricore,Agronomist,active,2021-05-02,958,2026-07-30T00:16:11.055426
1086,Ashley Watkins,agricore,Agronomist,active,2021-03-25,996,2026-07-30T00:16:11.055573
1087,Dustin Simpson,agricore,Quality Inspector,active,2017-08-10,992,2026-07-30T00:16:11.055717
1088,Leah Cooper MD,agricore,Quality Inspector,active,2020-08-17,962,2026-07-30T00:16:11.055873
1089,Connie Jimenez,agricore,Quality Inspector,active,2020-09-26,1055,2026-07-30T00:16:11.056019
1090,James Evans,agricore,Field Agent,active,2017-09-25,921,2026-07-30T00:16:11.056162
1091,Jennifer Carter,agricore,Field Agent,active,2023-07-26,1025,2026-07-30T00:16:11.056313
1092,John Adams,agricore,Quality Inspector,active,2020-09-21,941,2026-07-30T00:16:11.056463
1093,James Hamilton,agricore,Agronomist,active,2019-12-21,,2026-07-30T00:16:11.056601
1094,Mary Mccall,agricore,Quality Inspector,active,2023-11-07,,2026-07-30T00:16:11.056741
1095,Casey Stephens,agricore,Field Agent,active,2019-02-25,1003,2026-07-30T00:16:11.056884
1096,Abigail Stafford,agricore,Agronomist,active,2024-02-08,1062,2026-07-30T00:16:11.057026
1097,Denise Gonzalez,agricore,Processing Facility Supervisor,active,2021-07-10,,2026-07-30T00:16:11.057167
1098,Richard White,agricore,Quality Inspector,active,2018-10-31,961,2026-07-30T00:16:11.057344
1099,Wayne Strickland,agricore,Agronomist,active,2016-01-13,,2026-07-30T00:16:11.057484
1100,Dylan Foster,agricore,Field Agent,active,2024-02-06,1048,2026-07-30T00:16:11.057623
1101,Kimberly David,agricore,Processing Facility Supervisor,active,2022-05-11,907,2026-07-30T00:16:11.057766
1102,Carly Hall,agricore,Field Agent,active,2025-12-31,1034,2026-07-30T00:16:11.057917
1103,Donna Fisher,agricore,Agronomist,active,2025-01-11,992,2026-07-30T00:16:11.058060
1104,Mario Johnson,agricore,Quality Inspector,active,2017-04-19,940,2026-07-30T00:16:11.058204
1105,Laurie Dominguez,agricore,Field Agent,active,2022-01-02,1013,2026-07-30T00:16:11.058347
1106,Eric Walker,agricore,Quality Inspector,active,2021-09-16,,2026-07-30T00:16:11.058487
1107,Raymond Doyle,agricore,Field Agent,active,2023-05-08,,2026-07-30T00:16:11.058626
1108,Nicholas Smith,agricore,Quality Inspector,active,2019-09-13,,2026-07-30T00:16:11.058765
1109,Tami Klein,agricore,Quality Inspector,active,2017-03-18,1042,2026-07-30T00:16:11.058908
1110,Bruce Williams,agricore,Field Agent,active,2016-05-03,1078,2026-07-30T00:16:11.059047
1111,Kathy Kim,agricore,Agronomist,active,2018-05-14,1071,2026-07-30T00:16:11.059189
1112,William Elliott,agricore,Agronomist,active,2019-05-30,,2026-07-30T00:16:11.059332
1113,James Charles,agricore,Field Agent,on_leave,2024-01-06,914,2026-07-30T00:16:11.059476
1114,Roy Owens,agricore,Field Agent,active,2024-06-18,993,2026-07-30T00:16:11.059620
1115,Stephanie Kramer,agricore,Processing Facility Supervisor,on_leave,2019-07-07,906,2026-07-30T00:16:11.059767
1116,Brittany Miller,agricore,Quality Inspector,active,2023-03-14,1042,2026-07-30T00:16:11.059913
1117,Amanda Frank,agricore,Agronomist,active,2019-01-02,1023,2026-07-30T00:16:11.060061
1118,Jeremiah Bailey,agricore,Field Agent,active,2025-07-02,,2026-07-30T00:16:11.060213
1119,Jamie Salas,agricore,Field Agent,active,2019-12-21,1022,2026-07-30T00:16:11.060360
1120,Lisa Browning,agricore,Processing Facility Supervisor,active,2025-02-15,1006,2026-07-30T00:16:11.060508
1121,Linda Spence,agricore,Field Agent,active,2026-03-16,989,2026-07-30T00:16:11.060656
1122,Kelly Patrick,agricore,Processing Facility Supervisor,on_leave,2019-01-23,1047,2026-07-30T00:16:11.060802
1123,Lynn Clark,agricore,Field Agent,terminated,2019-10-12,1108,2026-07-30T00:16:11.060948
1124,Joseph Giles,agricore,Quality Inspector,active,2024-05-19,1089,2026-07-30T00:16:11.061092
1125,Paul Henderson,agricore,Processing Facility Supervisor,active,2023-01-12,,2026-07-30T00:16:11.061237
1126,Jeanette Jones,agricore,Field Agent,on_leave,2020-09-18,925,2026-07-30T00:16:11.061384
1127,Martin Cline,agricore,Field Agent,active,2020-09-14,1062,2026-07-30T00:16:11.061529
1128,Dennis Guerra,agricore,Processing Facility Supervisor,active,2020-03-01,1006,2026-07-30T00:16:11.061673
1129,Lisa Dunn,agricore,Quality Inspector,active,2023-02-08,924,2026-07-30T00:16:11.061819
1130,John Vincent,agricore,Agronomist,active,2025-02-14,1070,2026-07-30T00:16:11.061963
1131,Christopher Morgan,agricore,Quality Inspector,active,2017-07-25,1040,2026-07-30T00:16:11.062107
1132,Michael Russo,agricore,Agronomist,active,2018-03-28,1045,2026-07-30T00:16:11.062255
1133,Jennifer Hancock,agricore,Processing Facility Supervisor,active,2024-12-27,,2026-07-30T00:16:11.062401
1134,Thomas Cooper,agricore,Quality Inspector,active,2024-09-17,942,2026-07-30T00:16:11.062546
